Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,Temperature,Pressure,Relative Humidity,Resistance Gassensor,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label,temperature,pressure,humidity,gas_resistance
7,480006511,144866,1722344844,37.025162,968.322693,15.772283,5684.846191,9,1,1,0,0,normal,,,,
2,480026197,144870,1722344844,36.811649,967.606018,15.870024,5684.846191,0,1,1,0,0,normal,,,,
0,480007249,144875,1722344844,36.444061,967.475281,16.798512,5684.846191,0,1,1,0,0,normal,,,,
4,479999071,144998,1722344844,37.258507,967.571472,15.90832,5684.846191,9,1,1,0,0,normal,,,,
6,480008288,145013,1722344844,36.999275,968.59491,16.337208,5684.846191,9,1,1,0,0,normal,,,,
1,479990353,145021,1722344844,36.648609,967.86145,16.648891,5684.846191,0,1,1,0,0,normal,,,,
2,480026197,145157,1722344845,36.348454,967.5802,15.784829,10097.822266,1,1,1,0,0,normal,,,,
3,479999824,145173,1722344845,36.78318,967.808655,15.899014,5684.846191,9,1,1,0,0,normal,,,,
0,480007249,145177,1722344845,35.969917,967.513855,16.736614,10705.921875,1,1,1,0,0,normal,,,,
5,480020830,145192,1722344845,37.351448,968.253662,16.356331,5684.846191,9,1,1,0,0,normal,,,,
1,479990353,145336,1722344845,36.141315,967.88446,16.565039,16048.144531,1,1,1,0,0,normal,,,,
4,479999071,145760,1722344845,37.360878,967.572449,15.867793,5684.846191,0,1,1,0,0,normal,,,,
7,480006511,145765,1722344845,37.121376,968.337952,15.700974,5684.846191,0,1,1,0,0,normal,,,,
6,480008288,145770,1722344845,37.097515,968.598083,16.250486,5684.846191,0,1,1,0,0,normal,,,,
3,479999824,145908,1722344845,36.86216,967.782898,15.811708,5684.846191,0,1,1,0,0,normal,,,,
5,480020830,145913,1722344845,37.466717,968.280518,16.275991,5684.846191,0,1,1,0,0,normal,,,,
4,479999071,146040,1722344845,36.851509,967.590698,15.739103,5684.846191,1,1,1,0,0,normal,,,,
7,480006511,146044,1722344845,36.620567,968.373901,15.624098,5684.846191,1,1,1,0,0,normal,,,,
6,480008288,146052,1722344845,36.568523,968.665344,16.191462,5684.846191,1,1,1,0,0,normal,,,,
3,479999824,146188,1722344846,36.393204,967.847168,15.746591,5684.846191,1,1,1,0,0,normal,,,,
5,480020830,146196,1722344846,36.959515,968.282776,16.202906,5684.846191,1,1,1,0,0,normal,,,,
2,480026197,146417,1722344846,35.392181,967.541687,15.659276,10610.079102,2,1,1,0,0,normal,,,,
0,480007249,146576,1722344846,35.054253,967.498047,16.737469,11072.664062,2,1,1,0,0,normal,,,,
1,479990353,146751,1722344846,35.14431,967.86792,16.429689,16597.509766,2,1,1,0,0,normal,,,,
4,479999071,147455,1722344847,35.840279,967.599304,15.605336,5866.177734,2,1,1,0,0,normal,,,,
7,480006511,147459,1722344847,35.680626,968.328125,15.499659,5684.846191,2,1,1,0,0,normal,,,,
6,480008288,147464,1722344847,35.586121,968.628174,16.027279,5684.846191,2,1,1,0,0,normal,,,,
3,479999824,147603,1722344847,35.457767,967.770386,15.591905,5684.846191,2,1,1,0,0,normal,,,,
5,480020830,147608,1722344847,35.998913,968.234131,16.055338,5684.846191,2,1,1,0,0,normal,,,,
2,480026197,150617,1722344850,35.150627,967.550598,15.758001,12244.117188,3,1,1,0,0,normal,,,,
0,480007249,150636,1722344850,34.876137,967.486877,16.687014,12112.036133,3,1,1,0,0,normal,,,,
1,479990353,150827,1722344850,34.895683,967.860107,16.548353,17655.171875,3,1,1,0,0,normal,,,,
2,480026197,151317,1722344851,35.810551,967.575073,15.827724,6045.720703,4,1,1,0,0,normal,,,,
0,480007249,151336,1722344851,35.538422,967.489563,16.753769,5684.846191,4,1,1,0,0,normal,,,,
1,479990353,151527,1722344851,35.598862,967.824097,16.627192,7390.300293,4,1,1,0,0,normal,,,,
7,480006511,151532,1722344851,35.441322,968.339844,15.5785,5684.846191,3,1,1,0,0,normal,,,,
4,479999071,151671,1722344851,35.573112,967.57019,15.723445,6288.072266,3,1,1,0,0,normal,,,,
6,480008288,151677,1722344851,35.334221,968.637024,16.29874,5684.846191,3,1,1,0,0,normal,,,,
3,479999824,151816,1722344851,35.151714,967.785339,15.692357,5684.846191,3,1,1,0,0,normal,,,,
5,480020830,151821,1722344851,35.724823,968.243347,16.152218,5684.846191,3,1,1,0,0,normal,,,,
2,480026197,152017,1722344851,36.049614,967.582886,15.840211,6207.56543,5,1,1,0,0,normal,,,,
0,480007249,152036,1722344851,35.759186,967.49176,16.745468,5684.846191,5,1,1,0,0,normal,,,,
1,479990353,152227,1722344852,35.827393,967.826233,16.634556,7552.513672,5,1,1,0,0,normal,,,,
7,480006511,152235,1722344852,36.13456,968.300476,15.64462,5684.846191,4,1,1,0,0,normal,,,,
4,479999071,152371,1722344852,36.284721,967.610046,15.72991,5684.846191,4,1,1,0,0,normal,,,,
6,480008288,152380,1722344852,36.067245,968.638977,16.225849,5684.846191,4,1,1,0,0,normal,,,,
3,479999824,152519,1722344852,35.810715,967.770508,15.766948,5684.846191,4,1,1,0,0,normal,,,,
5,480020830,152524,1722344852,36.401085,968.234253,16.233919,5684.846191,4,1,1,0,0,normal,,,,
2,480026197,152717,1722344852,36.164169,967.613159,15.825917,6344.171387,6,1,1,0,0,normal,,,,
0,480007249,152736,1722344852,35.841972,967.489014,16.724487,5684.846191,6,1,1,0,0,normal,,,,
1,479990353,152927,1722344852,35.930359,967.821777,16.624889,7666.506836,6,1,1,0,0,normal,,,,
7,480006511,152935,1722344852,36.35659,968.314331,15.676425,5684.846191,5,1,1,0,0,normal,,,,
4,479999071,153071,1722344852,36.536903,967.646362,15.814292,5684.846191,5,1,1,0,0,normal,,,,
6,480008288,153083,1722344852,36.298992,968.651367,16.273956,5684.846191,5,1,1,0,0,normal,,,,
3,479999824,153219,1722344853,36.045189,967.780823,15.78422,5684.846191,5,1,1,0,0,normal,,,,
5,480020830,153227,1722344853,36.626503,968.250549,16.251087,5684.846191,5,1,1,0,0,normal,,,,
2,480026197,153417,1722344853,36.612423,967.618835,15.829085,5684.846191,7,1,1,0,0,normal,,,,
0,480007249,153436,1722344853,36.275978,967.504211,16.733002,5684.846191,7,1,1,0,0,normal,,,,
1,479990353,153627,1722344853,36.430122,967.892029,16.621605,5684.846191,7,1,1,0,0,normal,,,,
7,480006511,153635,1722344853,36.462673,968.346375,15.656538,5684.846191,6,1,1,0,0,normal,,,,
6,480008288,153643,1722344853,36.404789,968.653015,16.300049,5684.846191,6,1,1,0,0,normal,,,,
4,479999071,153771,1722344853,36.649265,967.612061,15.698025,5684.846191,6,1,1,0,0,normal,,,,
3,479999824,153919,1722344853,36.16613,967.796936,15.76518,5684.846191,6,1,1,0,0,normal,,,,
5,480020830,153927,1722344853,36.734093,968.275757,16.216219,5684.846191,6,1,1,0,0,normal,,,,
2,480026197,154117,1722344853,36.826591,967.598022,15.78953,5684.846191,8,1,1,0,0,normal,,,,
0,480007249,154136,1722344853,36.474163,967.495544,16.692789,5684.846191,8,1,1,0,0,normal,,,,
1,479990353,154327,1722344854,36.651119,967.893738,16.582659,5684.846191,8,1,1,0,0,normal,,,,
7,480006511,154335,1722344854,36.93388,968.344727,15.665771,5684.846191,7,1,1,0,0,normal,,,,
6,480008288,154343,1722344854,36.890957,968.645386,16.21384,5684.846191,7,1,1,0,0,normal,,,,
4,479999071,154471,1722344854,37.126167,967.593872,15.794235,5684.846191,7,1,1,0,0,normal,,,,
3,479999824,154619,1722344854,36.622749,967.801208,15.783938,5684.846191,7,1,1,0,0,normal,,,,
5,480020830,154627,1722344854,37.231049,968.260986,16.242922,5684.846191,7,1,1,0,0,normal,,,,
2,480026197,154828,1722344854,36.943638,967.61084,15.841391,5684.846191,9,1,1,0,0,normal,,,,
0,480007249,154847,1722344854,36.572002,967.47644,16.641939,5684.846191,9,1,1,0,0,normal,,,,
1,479990353,155038,1722344854,36.769157,967.900391,16.527859,5684.846191,9,1,1,0,0,normal,,,,
4,479999071,155042,1722344854,37.360878,967.604065,15.760665,5684.846191,8,1,1,0,0,normal,,,,
7,480006511,155047,1722344854,37.146049,968.371094,15.615783,5684.846191,8,1,1,0,0,normal,,,,
6,480008288,155052,1722344854,37.122704,968.62738,16.190517,5684.846191,8,1,1,0,0,normal,,,,
3,479999824,155330,1722344855,36.86216,967.802429,15.755844,5684.846191,8,1,1,0,0,normal,,,,
5,480020830,155335,1722344855,37.466717,968.287781,16.199636,5684.846191,8,1,1,0,0,normal,,,,
0,480007249,155551,1722344855,36.652283,967.514282,16.579906,5684.846191,0,1,1,0,0,normal,,,,
2,480026197,155556,1722344855,36.998421,967.599609,15.656352,5684.846191,0,1,1,0,0,normal,,,,
4,479999071,155758,1722344855,37.505699,967.606873,15.701963,5684.846191,9,1,1,0,0,normal,,,,
7,480006511,155773,1722344855,37.262001,968.359741,15.58112,5684.846191,9,1,1,0,0,normal,,,,
6,480008288,155789,1722344855,37.246136,968.650757,16.130722,5684.846191,9,1,1,0,0,normal,,,,
1,479990353,155794,1722344855,36.872124,967.916626,16.441629,5684.846191,0,1,1,0,0,normal,,,,
0,480007249,155832,1722344855,36.180645,967.519714,16.54397,10652.463867,1,1,1,0,0,normal,,,,
2,480026197,155836,1722344855,36.555149,967.629456,15.582667,9919.405273,1,1,1,0,0,normal,,,,
3,479999824,155928,1722344855,36.995445,967.789124,15.676497,5684.846191,9,1,1,0,0,normal,,,,
5,480020830,155944,1722344855,37.599922,968.268433,16.135557,5684.846191,9,1,1,0,0,normal,,,,
1,479990353,156088,1722344855,36.354778,967.910156,16.362661,15857.28418,1,1,1,0,0,normal,,,,
7,480006511,156515,1722344856,37.340946,968.386292,15.498775,5684.846191,0,1,1,0,0,normal,,,,
4,479999071,156652,1722344856,37.60807,967.618958,15.620651,5684.846191,0,1,1,0,0,normal,,,,
6,480008288,156656,1722344856,37.341862,968.653748,16.094978,5684.846191,0,1,1,0,0,normal,,,,
3,479999824,156800,1722344856,37.104046,967.784058,15.616167,5684.846191,0,1,1,0,0,normal,,,,
7,480006511,156804,1722344856,36.847534,968.3927,15.437826,5684.846191,1,1,1,0,0,normal,,,,
5,480020830,156809,1722344856,37.710075,968.247864,16.095673,5684.846191,0,1,1,0,0,normal,,,,
4,479999071,156932,1722344856,37.096207,967.621216,15.380513,5684.846191,1,1,1,0,0,normal,,,,
6,480008288,156936,1722344856,36.775082,968.710632,16.018881,5684.846191,1,1,1,0,0,normal,,,,
3,479999824,157080,1722344856,36.664707,967.873108,15.532597,5684.846191,1,1,1,0,0,normal,,,,
5,480020830,157088,1722344856,37.213116,968.30719,15.982787,5684.846191,1,1,1,0,0,normal,,,,
0,480007249,157232,1722344857,35.264977,967.50116,16.412966,10958.904297,2,1,1,0,0,normal,,,,
2,480026197,157236,1722344857,35.606346,967.593079,15.468195,10423.453125,2,1,1,0,0,normal,,,,
1,479990353,157488,1722344857,35.347725,967.841309,16.237545,16431.322266,2,1,1,0,0,normal,,,,
7,480006511,158204,1722344858,35.907589,968.308777,15.308866,5684.846191,2,1,1,0,0,normal,,,,
4,479999071,158332,1722344858,36.087467,967.589844,15.410131,5866.177734,2,1,1,0,0,normal,,,,
6,480008288,158336,1722344858,35.82542,968.648499,15.851873,5684.846191,2,1,1,0,0,normal,,,,
3,479999824,158480,1722344858,35.677437,967.80249,15.396099,5684.846191,2,1,1,0,0,normal,,,,
5,480020830,158488,1722344858,36.239704,968.237061,15.875687,5684.846191,2,1,1,0,0,normal,,,,
0,480007249,161432,1722344861,35.076828,967.492371,16.535051,11666.058594,3,1,1,0,0,normal,,,,
2,480026197,161436,1722344861,35.364788,967.534729,15.602284,12016.522461,3,1,1,0,0,normal,,,,
1,479990353,161688,1722344861,35.086548,967.851135,16.385973,17539.052734,3,1,1,0,0,normal,,,,
0,480007249,162132,1722344861,35.744133,967.45575,16.591612,5684.846191,4,1,1,0,0,normal,,,,
2,480026197,162137,1722344861,36.024712,967.539185,15.671716,5941.32959,4,1,1,0,0,normal,,,,
1,479990353,162388,1722344862,35.787212,967.805359,16.464342,7319.304688,4,1,1,0,0,normal,,,,
4,479999071,162393,1722344862,35.805321,967.619141,15.542685,6262.230957,3,1,1,0,0,normal,,,,
6,480008288,162397,1722344862,35.56345,968.648499,15.980354,5684.846191,3,1,1,0,0,normal,,,,
7,480006511,162404,1722344862,35.673225,968.289124,15.403157,5684.846191,3,1,1,0,0,normal,,,,
3,479999824,162681,1722344862,35.359043,967.756226,15.541388,5684.846191,3,1,1,0,0,normal,,,,
5,480020830,162688,1722344862,35.963051,968.201538,15.987639,5684.846191,3,1,1,0,0,normal,,,,
0,480007249,162832,1722344862,35.957375,967.494263,16.603226,5684.846191,5,1,1,0,0,normal,,,,
2,480026197,162837,1722344862,36.266273,967.556091,15.887072,6108.035645,5,1,1,0,0,normal,,,,
1,479990353,162948,1722344862,36.025791,967.826599,16.507809,7473.143555,5,1,1,0,0,normal,,,,
4,479999071,163092,1722344862,36.524422,967.635864,15.630525,5684.846191,4,1,1,0,0,normal,,,,
6,480008288,163097,1722344862,36.296471,968.636597,16.064829,5684.846191,4,1,1,0,0,normal,,,,
7,480006511,163105,1722344862,36.371391,968.327148,15.474258,5684.846191,4,1,1,0,0,normal,,,,
3,479999824,163381,1722344863,36.018044,967.774414,15.620753,5684.846191,4,1,1,0,0,normal,,,,
5,480020830,163389,1722344863,36.644436,968.237,16.074373,5684.846191,4,1,1,0,0,normal,,,,
0,480007249,163533,1722344863,36.040161,967.486023,16.531231,5684.846191,6,1,1,0,0,normal,,,,
2,480026197,163537,1722344863,36.360905,967.53656,15.684077,6247.55957,6,1,1,0,0,normal,,,,
1,479990353,163648,1722344863,36.131268,967.850769,16.482969,7590.132812,6,1,1,0,0,normal,,,,
4,479999071,163792,1722344863,36.759129,967.581726,15.647779,5684.846191,5,1,1,0,0,normal,,,,
6,480008288,163797,1722344863,36.533257,968.639526,16.0774,5684.846191,5,1,1,0,0,normal,,,,
7,480006511,163805,1722344863,36.590961,968.346436,15.490602,5684.846191,5,1,1,0,0,normal,,,,
3,479999824,164081,1722344863,36.26239,967.808777,15.628315,5684.846191,5,1,1,0,0,normal,,,,
5,480020830,164089,1722344863,36.867298,968.234985,16.15732,5684.846191,5,1,1,0,0,normal,,,,
0,480007249,164233,1722344864,36.479179,967.465698,16.51429,5684.846191,7,1,1,0,0,normal,,,,
2,480026197,164237,1722344864,36.826591,967.592651,15.70323,5684.846191,7,1,1,0,0,normal,,,,
1,479990353,164348,1722344864,36.626007,967.88092,16.499653,5684.846191,7,1,1,0,0,normal,,,,
4,479999071,164492,1722344864,36.868992,967.599182,15.617877,5684.846191,6,1,1,0,0,normal,,,,
6,480008288,164496,1722344864,36.641575,968.646484,16.032188,5684.846191,6,1,1,0,0,normal,,,,
7,480006511,164505,1722344864,36.687172,968.348633,15.242106,5684.846191,6,1,1,0,0,normal,,,,
3,479999824,164781,1722344864,36.375927,967.791992,15.613926,5684.846191,6,1,1,0,0,normal,,,,
5,480020830,164789,1722344864,36.974888,968.252686,16.05135,5684.846191,6,1,1,0,0,normal,,,,
0,480007249,164793,1722344864,36.679878,967.49115,16.571196,5684.846191,8,1,1,0,0,normal,,,,
2,480026197,164937,1722344864,37.033287,967.573914,15.668318,5684.846191,8,1,1,0,0,normal,,,,
1,479990353,165048,1722344864,36.849522,967.888184,16.460802,5684.846191,8,1,1,0,0,normal,,,,
4,479999071,165192,1722344865,37.360878,967.591003,15.612881,5684.846191,7,1,1,0,0,normal,,,,
6,480008288,165197,1722344865,37.1353,968.64209,16.027811,5684.846191,7,1,1,0,0,normal,,,,
7,480006511,165205,1722344865,37.173183,968.346375,15.312435,5684.846191,7,1,1,0,0,normal,,,,
3,479999824,165341,1722344865,36.837479,967.778564,15.516172,5684.846191,7,1,1,0,0,normal,,,,
5,480020830,165349,1722344865,37.476967,968.250183,16.093369,5684.846191,7,1,1,0,0,normal,,,,
0,480007249,165504,1722344865,36.777718,967.475769,16.50502,5684.846191,9,1,1,0,0,normal,,,,
2,480026197,165519,1722344865,37.165276,967.553711,15.675194,5684.846191,9,1,1,0,0,normal,,,,
1,479990353,165759,1722344865,36.97509,967.844116,16.386007,5684.846191,9,1,1,0,0,normal,,,,
4,479999071,165903,1722344865,37.59309,967.601257,15.584201,5684.846191,8,1,1,0,0,normal,,,,
6,480008288,165908,1722344865,37.359493,968.648193,15.993802,5684.846191,8,1,1,0,0,normal,,,,
7,480006511,165913,1722344865,37.380421,968.357727,15.333176,5684.846191,8,1,1,0,0,normal,,,,
3,479999824,166047,1722344865,37.074425,967.765076,15.599407,5684.846191,8,1,1,0,0,normal,,,,
5,480020830,166057,1722344865,37.712639,968.206238,16.014435,5684.846191,8,1,1,0,0,normal,,,,
0,480007249,166372,1722344866,36.857994,967.470459,16.437893,5684.846191,0,1,1,0,0,normal,,,,
2,480026197,166377,1722344866,37.259907,967.558716,15.492334,5684.846191,0,1,1,0,0,normal,,,,
7,480006511,166483,1722344866,37.503773,968.327271,15.369961,5684.846191,9,1,1,0,0,normal,,,,
4,479999071,166614,1722344866,37.732918,967.622559,15.540515,5684.846191,9,1,1,0,0,normal,,,,
6,480008288,166630,1722344866,37.475368,968.632507,16.117447,5684.846191,9,1,1,0,0,normal,,,,
1,479990353,166634,1722344866,37.068012,967.849792,16.299252,5684.846191,0,1,1,0,0,normal,,,,
0,480007249,166660,1722344866,36.38385,967.493958,16.381607,10382.868164,1,1,1,0,0,normal,,,,
2,480026197,166664,1722344866,36.801689,967.596985,15.418102,9782.941406,1,1,1,0,0,normal,,,,
3,479999824,166769,1722344866,37.222519,967.779663,15.525908,5684.846191,9,1,1,0,0,normal,,,,
5,480020830,166789,1722344866,37.848404,968.208496,15.95557,5684.846191,9,1,1,0,0,normal,,,,
1,479990353,166914,1722344866,36.558201,967.871826,16.220911,15322.000977,1,1,1,0,0,normal,,,,
7,480006511,167354,1722344867,37.604923,968.331055,15.283728,5684.846191,0,1,1,0,0,normal,,,,
6,480008288,167358,1722344867,37.591244,968.655701,15.853003,5684.846191,0,1,1,0,0,normal,,,,
4,479999071,167493,1722344867,37.855267,967.620789,15.531576,5684.846191,0,1,1,0,0,normal,,,,
7,480006511,167637,1722344867,37.101639,968.383118,15.217531,5684.846191,1,1,1,0,0,normal,,,,
6,480008288,167641,1722344867,37.039577,968.670471,15.773038,5684.846191,1,1,1,0,0,normal,,,,
3,479999824,167647,1722344867,37.336056,967.792786,15.44555,5684.846191,0,1,1,0,0,normal,,,,
5,480020830,167652,1722344867,37.958553,968.227661,15.885175,5684.846191,0,1,1,0,0,normal,,,,
4,479999071,167773,1722344867,37.318432,967.592896,15.396987,5684.846191,1,1,1,0,0,normal,,,,
3,479999824,167927,1722344867,36.881905,967.804382,15.381712,5684.846191,1,1,1,0,0,normal,,,,
5,480020830,167931,1722344867,37.46928,968.286377,15.798422,5684.846191,1,1,1,0,0,normal,,,,
0,480007249,168065,1722344867,35.470688,967.48175,16.261345,10727.456055,2,1,1,0,0,normal,,,,
2,480026197,168070,1722344867,35.82798,967.558716,15.277596,10243.27832,2,1,1,0,0,normal,,,,
1,479990353,168314,1722344868,35.558678,967.815857,16.106737,15952.143555,2,1,1,0,0,normal,,,,
7,480006511,169037,1722344868,36.144424,968.302246,15.078255,5684.846191,2,1,1,0,0,normal,,,,
6,480008288,169042,1722344868,36.057167,968.650146,15.615259,5684.846191,2,1,1,0,0,normal,,,,
4,479999071,169173,1722344869,36.312187,967.570068,15.21387,5684.846191,2,1,1,0,0,normal,,,,
3,479999824,169333,1722344869,35.89463,967.750916,15.230526,5684.846191,2,1,1,0,0,normal,,,,
5,480020830,169337,1722344869,36.475368,968.196045,15.670551,5684.846191,2,1,1,0,0,normal,,,,
0,480007249,172125,1722344871,35.272503,967.445007,16.337128,11477.761719,3,1,1,0,0,normal,,,,
2,480026197,172130,1722344871,35.573971,967.537415,15.411023,11615.245117,3,1,1,0,0,normal,,,,
1,479990353,172374,1722344872,35.282433,967.825195,16.208712,17007.707031,3,1,1,0,0,normal,,,,
0,480007249,172825,1722344872,35.944832,967.456726,16.424143,5684.846191,4,1,1,0,0,normal,,,,
2,480026197,172829,1722344872,36.231407,967.490906,15.490068,5888.848145,4,1,1,0,0,normal,,,,
1,479990353,173074,1722344872,35.985607,967.789795,16.317356,7181.328613,4,1,1,0,0,normal,,,,
4,479999071,173233,1722344873,36.030037,967.553162,15.341351,6136.145508,3,1,1,0,0,normal,,,,
7,480006511,173237,1722344873,35.895256,968.284851,15.15666,5684.846191,3,1,1,0,0,normal,,,,
6,480008288,173242,1722344873,35.790154,968.62262,15.76882,5684.846191,3,1,1,0,0,normal,,,,
0,480007249,173525,1722344873,36.148033,967.483032,16.430027,5684.846191,5,1,1,0,0,normal,,,,
2,480026197,173530,1722344873,36.463005,967.509338,15.512085,6087.12207,5,1,1,0,0,normal,,,,
3,479999824,173534,1722344873,35.566368,967.75177,15.319843,5684.846191,3,1,1,0,0,normal,,,,
5,480020830,173538,1722344873,36.201279,968.200745,15.792758,5684.846191,3,1,1,0,0,normal,,,,
1,479990353,173774,1722344873,36.221676,967.824646,16.335131,7329.363281,5,1,1,0,0,normal,,,,
4,479999071,173933,1722344873,36.744148,967.559814,15.438645,5684.846191,4,1,1,0,0,normal,,,,
7,480006511,173937,1722344873,36.588493,968.32019,15.252297,5684.846191,4,1,1,0,0,normal,,,,
6,480008288,173942,1722344873,36.520664,968.613708,15.852695,5684.846191,4,1,1,0,0,normal,,,,
3,479999824,174093,1722344873,36.227837,967.746521,15.449429,5684.846191,4,1,1,0,0,normal,,,,
0,480007249,174225,1722344874,36.238346,967.481079,16.404329,5684.846191,6,1,1,0,0,normal,,,,
2,480026197,174229,1722344874,36.575069,967.537231,15.497598,6182.380371,6,1,1,0,0,normal,,,,
5,480020830,174237,1722344874,36.872421,968.204346,15.858286,5684.846191,4,1,1,0,0,normal,,,,
1,479990353,174474,1722344874,36.322132,967.824646,16.335451,7478.382812,6,1,1,0,0,normal,,,,
4,479999071,174633,1722344874,36.993835,967.59021,15.466711,5684.846191,5,1,1,0,0,normal,,,,
7,480006511,174638,1722344874,36.810528,968.331787,15.390276,5684.846191,5,1,1,0,0,normal,,,,
6,480008288,174642,1722344874,36.762489,968.657104,15.941782,5684.846191,5,1,1,0,0,normal,,,,
3,479999824,174793,1722344874,36.462315,967.761719,15.623463,5684.846191,5,1,1,0,0,normal,,,,
