Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,temperature,pressure,humidity,gas_resistance,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
6,480008288,305897,1722345005,35.737259,987.082336,18.179216,5684.846191,6,1,1,0,0,softasept
7,480006511,305906,1722345005,35.900188,986.899963,17.698074,5684.846191,6,1,1,0,0,softasept
1,479990353,306029,1722345005,36.158894,986.754089,18.912323,5684.846191,8,1,1,0,0,softasept
3,479999824,306182,1722345006,35.914375,986.636047,17.769306,5684.846191,6,1,1,0,0,softasept
5,480020830,306190,1722345006,36.462563,987.009521,17.949951,5684.846191,6,1,1,0,0,softasept
2,480026197,306440,1722345006,36.744411,986.421692,17.693754,5684.846191,9,1,1,0,0,softasept
0,480007249,306456,1722345006,36.213261,986.486206,18.842363,5684.846191,9,1,1,0,0,softasept
1,479990353,306611,1722345006,36.266884,986.732117,18.846235,5684.846191,9,1,1,0,0,softasept
4,479999071,306615,1722345006,36.719177,986.509766,17.604103,5684.846191,7,1,1,0,0,softasept
6,480008288,306620,1722345006,36.208305,987.093018,18.186377,5684.846191,7,1,1,0,0,softasept
7,480006511,306625,1722345006,36.376328,986.940979,17.704966,5684.846191,7,1,1,0,0,softasept
3,479999824,306903,1722345006,36.368523,986.653748,17.769892,5684.846191,7,1,1,0,0,softasept
5,480020830,306909,1722345006,36.949272,987.048401,17.957939,5684.846191,7,1,1,0,0,softasept
2,480026197,307188,1722345007,36.806667,986.440186,17.594263,5684.846191,0,1,1,0,0,softasept
4,479999071,307315,1722345007,36.946392,986.532898,17.544859,5684.846191,8,1,1,0,0,softasept
6,480008288,307320,1722345007,36.424942,987.100159,17.986891,5684.846191,8,1,1,0,0,softasept
7,480006511,307327,1722345007,36.566292,986.913818,17.648844,5684.846191,8,1,1,0,0,softasept
0,480007249,307333,1722345007,36.275978,986.468079,18.757868,5684.846191,0,1,1,0,0,softasept
2,480026197,307471,1722345007,36.338493,986.453186,17.515846,22614.841797,1,1,1,0,0,softasept
1,479990353,307477,1722345007,36.354778,986.745239,18.747782,5684.846191,0,1,1,0,0,softasept
3,479999824,307603,1722345007,36.595596,986.673035,17.808891,5684.846191,8,1,1,0,0,softasept
5,480020830,307615,1722345007,37.169567,987.033813,17.914188,5684.846191,8,1,1,0,0,softasept
0,480007249,307619,1722345007,35.80685,986.504272,18.687853,50334.25,1,1,1,0,0,softasept
1,479990353,307763,1722345007,35.83744,986.75647,18.654165,32120.451172,1,1,1,0,0,softasept
4,479999071,308026,1722345007,37.073738,986.507019,17.479841,5684.846191,9,1,1,0,0,softasept
6,480008288,308041,1722345007,36.538296,987.097473,18.060863,5684.846191,9,1,1,0,0,softasept
7,480006511,308057,1722345007,36.687172,986.939758,17.609364,5684.846191,9,1,1,0,0,softasept
3,479999824,308196,1722345008,36.723942,986.686279,17.671946,5684.846191,9,1,1,0,0,softasept
5,480020830,308213,1722345008,37.302773,987.047485,17.803455,5684.846191,9,1,1,0,0,softasept
6,480008288,308779,1722345008,36.606308,987.089905,17.97167,5684.846191,0,1,1,0,0,softasept
7,480006511,308784,1722345008,36.771053,986.94458,17.536781,5684.846191,0,1,1,0,0,softasept
2,480026197,308901,1722345008,35.382221,986.403015,17.548477,22145.328125,2,1,1,0,0,softasept
4,479999071,308919,1722345008,37.173611,986.516785,17.392586,5684.846191,0,1,1,0,0,softasept
0,480007249,309057,1722345008,34.88868,986.423035,18.554918,48283.667969,2,1,1,0,0,softasept
6,480008288,309063,1722345008,36.034496,987.099426,17.870996,6640.381836,1,1,1,0,0,softasept
3,479999824,309067,1722345008,36.832542,986.680847,17.580297,5684.846191,0,1,1,0,0,softasept
7,480006511,309071,1722345008,36.22337,986.94812,17.453833,14977.767578,1,1,1,0,0,softasept
5,480020830,309076,1722345008,37.397556,987.05249,17.752319,5684.846191,0,1,1,0,0,softasept
1,479990353,309201,1722345009,34.835415,986.735596,18.562849,31434.185547,2,1,1,0,0,softasept
4,479999071,309206,1722345009,36.634285,986.534973,17.253546,17967.433594,1,1,1,0,0,softasept
3,479999824,309350,1722345009,36.363586,986.67981,17.486423,7841.215332,1,1,1,0,0,softasept
5,480020830,309355,1722345009,36.890354,987.05481,17.666201,12665.743164,1,1,1,0,0,softasept
4,479999071,310465,1722345010,35.645519,986.524292,17.151539,16953.642578,2,1,1,0,0,softasept
6,480008288,310469,1722345010,35.089882,987.043396,17.749239,6389.776367,2,1,1,0,0,softasept
7,480006511,310474,1722345010,35.303169,986.842773,17.319338,14578.587891,2,1,1,0,0,softasept
3,479999824,310753,1722345010,35.37632,986.659424,17.337866,7515.265625,2,1,1,0,0,softasept
5,480020830,310758,1722345010,35.914379,986.971924,17.543236,12307.692383,2,1,1,0,0,softasept
2,480026197,313101,1722345012,35.125725,986.42804,17.528719,21628.927734,3,1,1,0,0,softasept
0,480007249,313117,1722345012,34.672935,986.450317,18.722931,44382.800781,3,1,1,0,0,softasept
1,479990353,313261,1722345013,34.546612,986.714294,18.726273,30534.351562,3,1,1,0,0,softasept
2,480026197,313661,1722345013,35.775688,986.377502,17.612104,8620.689453,4,1,1,0,0,softasept
0,480007249,313817,1722345013,35.317661,986.433777,18.808544,12502.441406,4,1,1,0,0,softasept
1,479990353,313961,1722345013,35.237228,986.665161,18.824944,10392.984375,4,1,1,0,0,softasept
2,480026197,314361,1722345014,36.0023,986.389404,17.614845,8423.269531,5,1,1,0,0,softasept
0,480007249,314517,1722345014,35.520863,986.457642,18.815708,12016.522461,5,1,1,0,0,softasept
1,479990353,314661,1722345014,35.465759,986.707764,18.83884,10184.595703,5,1,1,0,0,softasept
4,479999071,314665,1722345014,35.330917,986.50061,17.287939,15880.893555,3,1,1,0,0,softasept
6,480008288,314670,1722345014,34.805241,987.043823,17.923325,6094.077148,3,1,1,0,0,softasept
7,480006511,314677,1722345014,35.034267,986.872803,17.447872,14247.550781,3,1,1,0,0,softasept
3,479999824,314953,1722345014,35.030777,986.606628,17.497677,7200.720215,3,1,1,0,0,softasept
5,480020830,314961,1722345014,35.601864,986.972412,17.658548,11976.047852,3,1,1,0,0,softasept
2,480026197,315061,1722345014,36.109383,986.4198,17.621004,8247.422852,6,1,1,0,0,softasept
0,480007249,315217,1722345015,35.598633,986.470825,18.851572,11490.125977,6,1,1,0,0,softasept
1,479990353,315361,1722345015,35.568726,986.733093,18.829559,10059.729492,6,1,1,0,0,softasept
4,479999071,315365,1722345015,36.02005,986.478577,17.388659,6097.561035,4,1,1,0,0,softasept
6,480008288,315370,1722345015,35.533222,987.050903,18.058638,5684.846191,4,1,1,0,0,softasept
7,480006511,315377,1722345015,35.70776,986.861389,17.522188,5746.094238,4,1,1,0,0,softasept
3,479999824,315653,1722345015,35.692242,986.631165,17.597038,5684.846191,4,1,1,0,0,softasept
