Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,temperature,pressure,humidity,gas_resistance,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
2,480026197,39890,1722344739,34.772106,985.358398,18.599623,3737226.25,2,1,1,0,0,vinegar
4,479999071,39895,1722344739,35.440777,985.482483,18.201801,1765897.875,2,1,1,0,0,vinegar
6,480008288,39899,1722344739,34.981567,985.952637,18.823225,758799.5625,2,1,1,0,0,vinegar
3,479999824,39903,1722344739,34.830856,985.627686,18.494627,1796097.375,2,1,1,0,0,vinegar
5,480020830,39908,1722344739,35.568565,985.954285,18.737486,823813.375,2,1,1,0,0,vinegar
7,480006511,40052,1722344739,35.140347,985.805237,18.438795,524187.34375,2,1,1,0,0,vinegar
0,480007249,43790,1722344743,34.206326,985.411133,19.716681,3527233.5,3,1,1,0,0,vinegar
1,479990353,43946,1722344743,34.169914,985.690857,19.734812,1621215.125,3,1,1,0,0,vinegar
2,480026197,43950,1722344743,34.538021,985.4021,18.761353,3642507.75,3,1,1,0,0,vinegar
6,480008288,43959,1722344743,34.719597,985.909912,18.978643,722143.875,3,1,1,0,0,vinegar
4,479999071,44094,1722344743,35.141155,985.505066,18.370451,1710586.75,3,1,1,0,0,vinegar
