Sensor Index,Sensor ID,Time Since PowerOn,Real time clock,temperature,pressure,humidity,gas_resistance,Heater Profile Step Index,Scanning Mode Enabled,Scanning Cycle Index,Label Tag,Error Code,label
0,480007249,36097,1722344735,31.288824,986.155701,23.108084,407481.09375,5,1,1,0,0,savo
3,479999824,36101,1722344735,31.725992,986.394897,21.653416,260096.515625,5,1,1,0,0,savo
4,479999071,36106,1722344735,32.212406,986.279358,21.26638,327156.5625,5,1,1,0,0,savo
5,480020830,36110,1722344735,32.16428,986.741882,22.396366,251658.890625,5,1,1,0,0,savo
6,480008288,36114,1722344735,31.837963,986.835815,21.940077,124091.132812,5,1,1,0,0,savo
7,480006511,36119,1722344735,31.940701,986.610779,21.925947,125091.617188,5,1,1,0,0,savo
2,480026197,36513,1722344736,31.719105,986.17804,22.311785,717589.375,6,1,1,0,0,savo
1,479990353,36649,1722344736,31.558193,986.427551,22.715055,339185.15625,6,1,1,0,0,savo
0,480007249,36797,1722344736,31.394186,986.164673,22.9722,402199.53125,6,1,1,0,0,savo
3,479999824,36802,1722344736,31.84199,986.369995,21.613901,257545.265625,6,1,1,0,0,savo
4,479999071,36806,1722344736,32.32476,986.254456,21.237,321305.3125,6,1,1,0,0,savo
5,480020830,36810,1722344736,32.271862,986.744995,22.39329,251658.890625,6,1,1,0,0,savo
6,480008288,36814,1722344736,31.953833,986.846313,21.916277,121875.742188,6,1,1,0,0,savo
7,480006511,36819,1722344736,32.051712,986.618347,21.917662,124817.164062,6,1,1,0,0,savo
2,480026197,37213,1722344737,32.162357,986.151001,22.316006,124453.085938,7,1,1,0,0,savo
1,479990353,37349,1722344737,32.037842,986.44281,22.711637,64581.230469,7,1,1,0,0,savo
0,480007249,37497,1722344737,31.830677,986.179565,22.923443,63334.984375,7,1,1,0,0,savo
3,479999824,37501,1722344737,32.288708,986.376709,21.580839,44521.738281,7,1,1,0,0,savo
4,479999071,37506,1722344737,32.806637,986.27179,21.237444,59785.148438,7,1,1,0,0,savo
5,480020830,37510,1722344737,32.753426,986.72522,22.410984,50215.769531,7,1,1,0,0,savo
6,480008288,37515,1722344737,32.414787,986.823792,21.931862,23477.623047,7,1,1,0,0,savo
7,480006511,37519,1722344737,32.503159,986.636475,21.943193,28343.666016,7,1,1,0,0,savo
2,480026197,37913,1722344737,32.386471,986.155273,22.262753,132368.15625,8,1,1,0,0,savo
1,479990353,38049,1722344737,32.266365,986.456726,22.611124,67760.71875,8,1,1,0,0,savo
0,480007249,38057,1722344737,32.038887,986.180359,22.911621,68303.09375,8,1,1,0,0,savo
3,479999824,38201,1722344738,32.518242,986.352539,21.543671,49316.125,8,1,1,0,0,savo
4,479999071,38205,1722344738,33.033844,986.302185,21.205153,63808.574219,8,1,1,0,0,savo
5,480020830,38210,1722344738,32.983959,986.750122,22.37422,54099.746094,8,1,1,0,0,savo
6,480008288,38214,1722344738,32.644005,986.835144,21.905224,25391.787109,8,1,1,0,0,savo
7,480006511,38219,1722344738,32.720249,986.600525,21.921017,29976.580078,8,1,1,0,0,savo
2,480026197,38624,1722344738,32.513474,986.149536,22.202776,142301.28125,9,1,1,0,0,savo
1,479990353,38760,1722344738,32.404484,986.467468,22.578424,70041.039062,9,1,1,0,0,savo
0,480007249,38779,1722344738,32.151772,986.169189,22.824013,71508.382812,9,1,1,0,0,savo
3,479999824,38934,1722344738,32.661388,986.343567,21.306129,52149.113281,9,1,1,0,0,savo
4,479999071,38949,1722344738,33.176163,986.295288,21.10397,67868.507812,9,1,1,0,0,savo
5,480020830,38965,1722344738,33.104351,986.741211,22.345619,56838.367188,9,1,1,0,0,savo
6,480008288,38980,1722344738,32.774986,986.818237,21.903601,26594.638672,9,1,1,0,0,savo
7,480006511,38997,1722344738,32.82386,986.566589,21.875204,31295.84375,9,1,1,0,0,savo
2,480026197,39544,1722344739,32.623039,986.142883,22.051743,147720.71875,0,1,1,0,0,savo
2,480026197,39684,1722344739,32.20718,986.161377,22.017927,6492570.0,1,1,1,0,0,savo
1,479990353,39689,1722344739,32.532555,986.456604,22.412645,72603.515625,0,1,1,0,0,savo
0,480007249,39700,1722344739,32.257133,986.183105,22.698744,74897.601562,0,1,1,0,0,savo
3,479999824,39705,1722344739,32.626835,986.349121,21.351118,53222.453125,0,1,1,0,0,savo
7,480006511,39711,1722344739,32.934872,986.627319,21.835184,32168.886719,0,1,1,0,0,savo
4,479999071,39848,1722344739,33.313484,986.290161,21.044605,71329.0625,0,1,1,0,0,savo
5,480020830,39853,1722344739,33.234989,986.763977,22.259594,58756.023438,0,1,1,0,0,savo
6,480008288,39857,1722344739,32.88834,986.826538,21.74213,27807.951172,0,1,1,0,0,savo
1,479990353,39968,1722344739,32.042862,986.495117,22.283499,1962625.75,1,1,1,0,0,savo
0,480007249,39980,1722344739,31.803082,986.224365,22.613892,3979596.75,1,1,1,0,0,savo
3,479999824,39984,1722344739,32.271431,986.421875,21.264414,2206896.5,1,1,1,0,0,savo
7,480006511,40001,1722344739,32.43655,986.688171,21.674524,697072.8125,1,1,1,0,0,savo
4,479999071,40128,1722344739,32.836601,986.329224,20.94997,2681505.75,1,1,1,0,0,savo
5,480020830,40132,1722344739,32.768791,986.786255,22.158642,1317465.375,1,1,1,0,0,savo
6,480008288,40137,1722344739,32.371967,986.858826,21.654331,1145093.625,1,1,1,0,0,savo
2,480026197,41084,1722344740,31.313208,986.158508,21.904335,7338858.0,2,1,1,0,0,savo
0,480007249,41240,1722344741,30.965221,986.187561,22.471016,4096000.0,2,1,1,0,0,savo
1,479990353,41368,1722344741,31.131283,986.484192,22.11017,2035785.25,2,1,1,0,0,savo
3,479999824,41384,1722344741,31.439697,986.347778,21.125622,2290187.25,2,1,1,0,0,savo
7,480006511,41401,1722344741,31.555862,986.632629,21.588884,736955.75,2,1,1,0,0,savo
4,479999071,41528,1722344741,31.870352,986.261902,20.83424,2811256.0,2,1,1,0,0,savo
5,480020830,41532,1722344741,31.844091,986.745544,22.037157,1427675.125,2,1,1,0,0,savo
6,480008288,41537,1722344741,31.44754,986.862244,21.565845,1198361.625,2,1,1,0,0,savo
2,480026197,45284,1722344745,31.131428,986.131409,22.176392,9130120.0,3,1,1,0,0,savo
1,479990353,45428,1722344745,30.942944,986.444458,22.171009,2171792.25,3,1,1,0,0,savo
0,480007249,45440,1722344745,30.854847,986.18811,22.58489,4399570.5,3,1,1,0,0,savo
3,479999824,45584,1722344745,31.239786,986.356323,21.259016,2479419.0,3,1,1,0,0,savo
5,480020830,45592,1722344745,31.603313,986.745422,22.183733,1699937.75,3,1,1,0,0,savo
6,480008288,45596,1722344745,31.203211,986.838013,21.781054,1296202.5,3,1,1,0,0,savo
7,480006511,45601,1722344745,31.346176,986.601135,21.669563,827809.1875,3,1,1,0,0,savo
4,479999071,45728,1722344745,31.603199,986.229919,21.1525,3208145.75,3,1,1,0,0,savo
2,480026197,45984,1722344745,31.78385,986.140198,22.29512,936228.5625,4,1,1,0,0,savo
1,479990353,46128,1722344745,31.625998,986.413513,22.260019,364542.53125,4,1,1,0,0,savo
0,480007249,46140,1722344745,31.499546,986.157532,22.693306,496003.875,4,1,1,0,0,savo
3,479999824,46284,1722344746,31.876541,986.359375,21.343117,304399.53125,4,1,1,0,0,savo
4,479999071,46288,1722344746,32.279819,986.250366,21.176147,429260.125,4,1,1,0,0,savo
5,480020830,46293,1722344746,32.24881,986.742859,22.238722,315076.9375,4,1,1,0,0,savo
6,480008288,46297,1722344746,31.908493,986.846313,21.812901,157975.9375,4,1,1,0,0,savo
7,480006511,46301,1722344746,32.017174,986.618958,21.751678,148105.296875,4,1,1,0,0,savo
2,480026197,46684,1722344746,32.012947,986.142639,22.321527,956562.375,5,1,1,0,0,savo
1,479990353,46828,1722344746,31.859543,986.441162,22.27084,362606.21875,5,1,1,0,0,savo
0,480007249,46840,1722344746,31.715281,986.176086,22.692518,487155.09375,5,1,1,0,0,savo
3,479999824,46984,1722344746,32.113476,986.377136,21.369383,299853.59375,5,1,1,0,0,savo
4,479999071,46989,1722344746,32.527,986.285156,21.208321,422093.96875,5,1,1,0,0,savo
5,480020830,46993,1722344746,32.47422,986.769531,22.243761,314496.3125,5,1,1,0,0,savo
6,480008288,46997,1722344746,32.132671,986.835754,21.8862,156097.5625,5,1,1,0,0,savo
7,480006511,47001,1722344746,32.221931,986.629456,21.770819,148491.875,5,1,1,0,0,savo
2,480026197,47384,1722344747,32.127495,986.128784,22.324165,961954.0,6,1,1,0,0,savo
1,479990353,47528,1722344747,31.972549,986.468262,22.268082,362221.4375,6,1,1,0,0,savo
0,480007249,47540,1722344747,31.818134,986.207642,22.667929,477611.9375,6,1,1,0,0,savo
3,479999824,47684,1722344747,32.231941,986.368347,21.377289,294422.09375,6,1,1,0,0,savo
4,479999071,47688,1722344747,32.634361,986.267334,21.131229,414658.84375,6,1,1,0,0,savo
5,480020830,47693,1722344747,32.576683,986.743103,22.208652,314786.34375,6,1,1,0,0,savo
6,480008288,47697,1722344747,32.246025,986.820374,21.862223,153569.28125,6,1,1,0,0,savo
7,480006511,47701,1722344747,32.320606,986.636292,21.735283,147848.6875,6,1,1,0,0,savo
2,480026197,48084,1722344747,32.558296,986.133179,22.391138,146202.171875,7,1,1,0,0,savo
1,479990353,48228,1722344748,32.452198,986.482727,22.227272,69189.1875,7,1,1,0,0,savo
0,480007249,48240,1722344748,32.257133,986.170654,22.719971,70329.671875,7,1,1,0,0,savo
3,479999824,48384,1722344748,32.673729,986.334717,21.44364,49921.996094,7,1,1,0,0,savo
4,479999071,48389,1722344748,33.101257,986.272888,21.183292,67599.679688,7,1,1,0,0,savo
5,480020830,48393,1722344748,33.053123,986.740112,22.204708,57840.035156,7,1,1,0,0,savo
6,480008288,48397,1722344748,32.717052,986.828979,21.852045,26413.537109,7,1,1,0,0,savo
7,480006511,48402,1722344748,32.776989,986.585632,21.634218,31250.0,7,1,1,0,0,savo
2,480026197,48644,1722344748,32.782413,986.154724,22.311396,155954.921875,8,1,1,0,0,savo
1,479990353,48928,1722344748,32.675697,986.454285,22.179314,72480.179688,8,1,1,0,0,savo
0,480007249,48940,1722344748,32.450294,986.161133,22.691111,75896.828125,8,1,1,0,0,savo
3,479999824,49084,1722344748,32.913132,986.380432,21.333462,53623.796875,8,1,1,0,0,savo
4,479999071,49088,1722344748,33.343449,986.290161,21.130892,71930.320312,8,1,1,0,0,savo
5,480020830,49093,1722344748,33.278534,986.728271,22.151697,60764.300781,8,1,1,0,0,savo
6,480008288,49097,1722344748,32.933678,986.809998,21.787508,27826.087891,8,1,1,0,0,savo
7,480006511,49102,1722344748,32.991615,986.615967,21.791456,32711.474609,8,1,1,0,0,savo
2,480026197,49355,1722344749,32.924355,986.15918,22.273592,163578.28125,9,1,1,0,0,savo
1,479990353,49650,1722344749,32.8088,986.467346,22.072273,74375.359375,9,1,1,0,0,savo
0,480007249,49665,1722344749,32.565693,986.17511,22.582487,78335.375,9,1,1,0,0,savo
3,479999824,49820,1722344749,33.061218,986.40918,21.348635,56914.183594,9,1,1,0,0,savo
4,479999071,49835,1722344749,33.48077,986.275574,21.045162,74700.90625,9,1,1,0,0,savo
